Date,FNX,FEX,EGBN,OSBC,HTBK,EVRG,NRIM,TBBK,VCSH,ACWI
2024-01-22,0.011679363212971916,0.0056743906715726045,0.02235239415403778,0.028326622004264612,0.028815423026832265,-0.01149860224866417,0.021125501038013805,0.044734152550644835,0.0009062147421983191,0.0015738211668676616
2024-01-23,-0.0034923587251619592,0.00044247810554387534,-0.017204165513580727,-0.01281215630362198,-0.006224028799169945,0.0036100995872316854,-0.026364010627302314,0.002446838547390806,-0.00025880619604690125,0.0020621304251986494
2024-01-24,-0.00808039134880556,-0.004091630548376579,0.016046752412992138,0.0006489441695538556,0.009394514930234799,-0.013788949479064283,-0.00545317765649922,0.006102025690779556,-0.0005176395040066284,0.0033320612538829675
2024-01-25,0.008146215961788661,0.00932721701928041,-0.02763834845276225,-0.07286926460406029,-0.006204939897836215,0.014792343463778002,0.010776975422161383,-0.01770983795773584,0.002329782124841362,0.004004705144674547
2024-01-26,0.0031151898207522066,-0.00011017076382457969,0.008490238985825016,-0.009122783486788855,-0.04370444106205318,-0.0063899447805062515,0.002618764839737109,0.07804395446821255,-0.0010327674272835319,0.0008756141682406682
2024-01-29,0.011840028748970832,0.007701716145980919,-0.0010980503045564527,0.009206774900820669,0.0010883260430591957,0.016881101361686524,0.01660461752945186,0.036196975054415104,0.0014220573212455623,0.006609558270868954
2024-01-30,-0.0013426852043495474,0.0032754475339045186,0.012825196023309893,-0.009122783486788855,0.003260734045446023,0.0017786108934891853,-0.004037370965342069,0.038912274022619764,-0.00025819841284235867,-0.0016414641936128849
2024-01-31,-0.024298949357502098,-0.014365036630295092,-0.10311146487062028,-0.03541080045399636,-0.03683626176756549,0.0015781804918646447,-0.06891473409835536,-0.0712918103672574,0.002194879950467632,-0.012960634190784304
2024-02-01,0.010335570768624569,0.012035032928002565,-0.025413312766113694,-0.0022026540754803703,-0.02924638631928822,0.01930265739706538,0.005937099941665025,-0.029330861530683094,0.001990065850146383,0.012444820759771602
2024-02-02,0.00038963580905049255,0.004582243459307023,0.009519719504012647,-0.01766005986365915,-0.011587436251576322,-0.020289663260043223,-0.039543666224493346,0.007082134861613687,-0.0030951753677751492,0.004065011417776043
2024-02-05,-0.014218826237249904,-0.007819359070625365,-0.02993038395554115,0.0007489942046454701,-0.01406803468532869,-0.020315637679926613,-0.016796388986147992,-0.0067979586630245725,-0.0024579549678268586,-0.003855780073976356
2024-02-06,0.006026460272646528,0.003830918360157698,-0.006339894373012633,0.0067366340819254855,-0.011890555750368126,-0.00020124008351463107,-0.006875055351815762,0.0018881716561593986,0.0018153736962884803,0.005806132672292241
2024-02-07,0.00225860995963445,0.00545204959518486,-0.030199781556923377,-0.011895896898885039,-0.004890111076670922,-0.005638447735463847,-0.03209568533116269,-0.00777389458477451,-0.00025868635953008035,0.005099092801517546
2024-02-08,0.012541724814404187,0.002928030578998264,0.005263116158377601,0.0007524491543549061,0.013513551803172152,-0.015390792021213295,0.01213707850442125,0.012108313133037507,-0.0010360797659829668,-0.00019142687586926055
2024-02-09,0.00725761816335746,0.004325205809434296,0.023996574287037387,0.00902260080391426,0.007272897784608157,0.00946105714951151,0.03276225143674094,0.029556610132848604,0.00012983113837572446,0.005361428028882509
2024-02-12,0.012969569417997429,0.004845016984094563,0.03365997185934644,0.020864264868671212,0.021660397048615776,0.014058745878607004,0.009537635306516412,0.011620007822345846,0.0005182963412442287,0.001237913381961997
2024-02-13,-0.0305387432684181,-0.016393312271841376,-0.04822753357091558,-0.03649638993160731,-0.055359169522314566,-0.011653727162649785,-0.03861152460387185,-0.037387382665844404,-0.004274396630930433,-0.015883513856436604
2024-02-14,0.01790266597920498,0.012200452785747107,0.021654372335080163,0.017424330133545496,0.014962552116251526,0.0,0.08182007213922904,-0.0007019792422997551,0.002211417610093802,0.01101761707597615
2024-02-15,0.019605740062047072,0.013237079459214707,0.050869045336955576,0.02010419817997322,0.04422618124606226,0.015247121750394887,0.07049752540225596,0.023179623031804653,0.00129791952236058,0.008029767303321611
2024-02-16,-0.008294774910035274,-0.008178616816207906,-0.01371512643751327,-0.0036495819338954183,-0.015294248675260302,0.0018021167578157193,-0.06198126568305773,0.008009118261112613,-0.001814561102699619,-0.002465570605337142
2024-02-20,-0.007793902485488724,-0.005889850337386315,-0.0151329569512344,-0.008058576277864549,-0.002389270995223347,0.0029981249584631886,-0.006292799142332828,-0.010669634827381258,0.0015581196272151931,-0.002851972246097345
2024-02-21,-0.0027779516819891326,-0.0002152555966665748,-0.012873807692015626,-0.013294081274940917,-0.009580914783099304,0.00856926503399702,-0.010093182501278997,0.0004588490643926413,-0.0007781148600071175,0.0002860278383527426
2024-02-22,0.010374568350621782,0.01853229558583047,-0.007572596793924524,0.0037426801354976114,0.006045688933578708,-0.006915617524201223,0.004998191804564511,-0.00917425975184516,-0.0005190759336686224,0.01725128321644287
2024-02-23,0.006084809478968278,0.0015867885843443563,0.0033912116259064984,0.004474294774298615,-0.00480751177968286,0.006167935062787677,-0.011338736142380124,0.015277773975835407,0.0003897230335510038,0.00037467356208664704
2024-02-26,0.003496560187796094,-0.002851562406536501,-0.02323605372394011,-0.002969648964525673,-0.010869629901054334,-0.02175196589437267,-0.01207258252130261,0.015731842615299252,-0.001298071793569222,-0.0027160068970372153
2024-02-27,0.008852023999633474,0.004130959850356719,0.004325076941847916,-0.005212310012504218,0.002442102471275076,0.014756293345982385,0.0,0.010774400683648544,0.00012995448809705046,0.001972150299741182
2024-02-28,-0.002987099048762598,0.00021086482015886254,-0.006029120175294778,-0.0059880541712942215,-0.007308331712678973,-0.00816712334498726,-0.009368638505984128,-0.00843875779967107,0.0007796256127350354,-0.004217885938799237
2024-02-29,0.00973692046251573,0.005273063039490822,0.03206237409322643,0.011295311648428452,0.01717797582340852,-0.005021210169342871,0.022409548698306248,-0.00022401200198551852,0.0001300502768382117,0.0038592765711567
2024-03-01,0.005655988187194261,0.004616096208731824,-0.008816180328546142,-0.0044675591744411935,0.0012063220430915678,-0.00847803299512584,-0.024331395550768464,-0.01187273267346367,0.00259104313921088,0.00965773969613637
2024-03-04,-0.0015673808754941287,0.005430297303230303,-0.0457433169347945,0.0022438404562343806,-0.0012048685835600592,0.017711782900285966,0.011129460302590877,-0.04579461414220942,-0.0009092677690654138,-0.0014859079520044283
2024-03-05,-0.0049866482819930225,-0.005920148781394685,0.023080276856809467,0.007462650106723423,0.031363171730357076,0.007201339743971857,0.008968626953297809,-0.03943929297681514,0.0015597058273106867,-0.008091475175040164
2024-03-06,0.0038052329299214094,0.0065822303368447965,0.015184456025885584,0.004444466319509344,-0.004678186034070331,0.006554119612786069,0.005727057574026473,-0.008656900110789456,0.00038958570784308755,0.00778245328265692
2024-03-07,0.009430368616314633,0.007577307387400367,0.003846167354156549,-0.0007375388009542849,-0.0023504567403299648,0.013417590552375458,0.010779077324369224,-0.05588826287755322,0.0015568835734078856,0.010420492254614722
2024-03-08,-0.0005495157397008565,-0.004120767142213433,0.008088557180423672,0.013284271054714747,0.012956580033856469,0.01662167735571951,-0.010865231155309352,-0.03567649230119696,0.0010364862742962,-0.004880292192425473
2024-03-11,-0.004490453266338457,-0.0007239525173127204,0.007179011624789622,-0.002913413744890625,-0.0058140080614832446,0.0013577029808886643,-0.001017133186801522,0.010413736254833106,-0.0005177596776797522,-0.0020356237043054337
2024-03-12,0.0028537427751849087,0.004968962884361439,-0.032285047471271366,-0.018261523308925276,-0.015204687038942954,-0.0069727897097384695,-0.017308052254610073,-0.014103620092974278,-0.001035949455703844,0.010106564658532546
2024-03-13,0.0065172978745673404,0.0012359577775580277,-0.01299816353036587,-0.005952483083992988,-0.0023753940650882432,0.00331591786885177,-0.02486535959432923,-0.022008233030053503,-0.0005183522232095061,-0.0012850778696166243
2024-03-14,-0.01176476445541974,-0.00884772758012975,-0.045215172588578434,-0.023951997267518732,-0.03214267728841114,-0.0097202845348483,-0.007649695547490842,-0.03431778993497203,-0.001555863154753756,-0.003952206338237674
2024-03-15,-0.0005536741494124309,-0.0020759146466797773,0.01747118788547919,0.011503049440729773,0.0,0.012956512579802792,0.03875786026349126,0.0008738356451161167,-0.000389625238756075,-0.005075259610527683
2024-03-18,-0.0015696964900598909,0.0015602154010534441,-0.008585639847276894,-0.005307003055655013,-0.013530236178060817,0.003100722604286066,-0.02947829218338549,0.014842791399123367,0.0,0.004080904906334393
2024-03-19,0.006843653315194542,0.005504249105401371,-0.01731988918447358,0.016768300630180644,0.00997514367712804,0.008500807253185805,0.004885335297698523,0.004875307968166487,0.001688856290685603,0.003510142772391589
2024-03-20,0.015706759026780315,0.01043162899149408,0.04452673724555556,0.03673159470319898,0.02962941583294776,-0.008237472135259716,0.033185279833840786,0.020262530420141367,0.0015564797523948126,0.01012507594976797
2024-03-21,0.013848326489229068,0.00902510760069486,0.011101415069594722,-0.002892277500375906,0.010791369845595922,0.0003862284765512314,0.022094926417446148,-0.10153849141581073,0.00038840886691082765,0.002187022611064293
2024-03-22,-0.010541358957908198,-0.005786979059710817,-0.022397938683671348,-0.015953597830480226,-0.017793454011648002,-0.003089268070144535,-0.03602884994701305,-0.025529256603125994,0.0010358155306415817,-0.002364015254629259
2024-03-25,0.0030696149180668986,-0.000306363257995379,0.009433933529677141,-0.0036845446783715374,0.0,-0.0040675069762036165,0.009136243775857311,0.017571921974935956,-0.0007759250405008356,-0.0020051538084129295
2024-03-26,-0.001440116470917685,-0.00030645714520483036,-0.016466254168339134,-0.012574026293156404,-0.008454072179822414,-0.0027226398174873268,0.00864188812780009,0.0,-0.00012945669004116311,-0.0013698582194242581
2024-03-27,0.01802780351215194,0.010932938743382747,0.04796353841040668,0.03220960536576434,0.03897685399132378,0.03451630893578872,0.03814772465241556,0.06059649528136335,0.0020710437197191123,0.007315932293581406
2024-03-28,0.0038073228896078337,0.003031964397009368,0.01424881520834087,0.004354300479777251,0.005861658445108775,0.006220629761882535,-0.007467093605625252,-0.00947305229094153,-0.0014210523021715993,-0.00018155575316591843
2024-04-01,-0.0077621486968333375,-0.003929678462430752,-0.031928533599695275,-0.020953790180111453,-0.019813596501276454,-0.011989458945467546,-0.03405271510526886,-0.015540958517389236,-0.0021021050689223886,-0.0023608664303101934
2024-04-02,-0.01582364461889829,-0.008497860473625218,-0.021547748721903792,-0.00738003840917012,-0.009512376042769,0.005119274343425406,-0.02357024128695151,-0.015482645500770498,0.000259963317706724,-0.005915990907477631
2024-04-03,0.004606642526016946,0.0026527426639197937,-0.006741564940981326,-0.011152398802091956,-0.009603919119393733,-0.005470472124184167,0.01595299554484253,-0.02096824849758805,0.0009101672772939828,0.0023804649350276375
2024-04-04,-0.011059225059595335,-0.011498886265506547,0.012217142618085264,0.018796938069831404,-0.00969698525406093,-0.0007588484567969678,0.0051652743487011765,0.008818859190452777,0.0006492548827294886,-0.010047533383311325
2024-04-05,0.006000545555629566,0.008132695391796174,-0.006705493114904537,-0.0044279942000436945,-0.004895840444375743,-0.009111618552777645,0.009044058338734784,-0.0018732272316277498,-0.0014277315061430595,0.007842820303640252
2024-04-08,0.005422663376075443,0.0018379407613329235,0.0166516103201777,0.015567018538421795,0.014760040776849115,0.011111187891508001,-0.01690765460259247,0.009696574056943685,-0.0011699108796923152,0.0021056555338578864
2024-04-09,0.0017077927959268102,-0.0012230459548752126,0.009738776187319775,0.0,-0.003636258279429039,0.0035998114354900412,-0.004558614603020539,0.012391621468568648,0.0014313409656603326,0.0014616731466772226
2024-04-10,-0.020190254373810945,-0.012348210761506384,-0.07058299092045162,-0.022627707551294507,-0.03892949872830853,-0.024353414820660446,-0.04371371565329729,-0.0354957110336499,-0.005717499785632296,-0.011402988942257775
2024-04-11,0.00018313669078695582,-0.0006198462594421139,0.0,0.0037341484776831635,0.0025316163408888315,-0.004256943260770418,0.000653212664322167,-0.003807133169118959,0.0005225767828893613,0.0059057159602566855
2024-04-12,-0.014833851353177274,-0.01447492425625907,0.006132010786477737,-0.0014880298911739143,-0.0012626117219768362,-0.009910705594827984,-0.014574701808268586,0.0025477683018455544,0.0011756114050882616,-0.015411461617205524
2024-04-15,-0.01384882706158963,-0.009861410191797537,-0.0009375107159218521,-0.0052161936385286545,0.0012642079257227934,-0.010991102739461023,0.013465737677739842,0.013659476220730493,-0.0026095208308765105,-0.009689751605704289
2024-04-16,-0.003770139365986913,-0.003602551518262387,-0.017832022032363004,-0.0029961964005825736,-0.005050513072932361,-0.016471512134711652,-0.01786107259987524,0.011595077833094214,-0.0011776244500367739,-0.00526861574005022
2024-04-17,-0.008325327290069073,-0.0025519573391774575,-0.002441332195811885,0.009767067039502031,-0.003807129307292323,0.019572187727783907,-0.0019959560991142933,0.017348246420944013,0.0014408489578987549,-0.0036887463536579013
2024-04-18,-0.0004770779709729611,-0.0011727919903451456,0.004405250796801541,0.02232139351778195,0.006369487147007025,0.00850988025132482,0.0015555546833800893,0.010657687956603601,-0.0007846992532241082,-0.0014238814423062074
2024-04-19,0.004390587965980686,0.00021340208346987133,0.05360617727632455,0.0502184483729482,0.027848045160096868,0.015698480931244596,0.029287605500813108,0.022597168756628205,0.0003926041689548132,-0.006179273199877433
2024-04-22,0.010358253999403821,0.008750446780266596,0.008325558014356194,0.0048510285022809185,0.0024630258848179487,0.009659954247073665,-0.029747741622255908,0.01649974649233843,0.0013083454876112732,0.010139654035890011
2024-04-23,0.015519187668905143,0.009097552239042184,0.02155962642830156,0.0,0.019656051933252483,-0.00019130358529895197,0.025994262875044027,0.011594247126924806,0.0018296112482583116,0.011174218339819575
2024-04-24,0.0006483654051836485,0.00041944303554175555,-0.0013469727147074062,0.0,0.007228958881885905,0.004401844208762329,0.01710708860321586,-0.03724936948194224,-0.0009131349421677148,-0.0005618570889284191
2024-04-25,-0.0069419518851243645,-0.001467067555679713,-0.1025181260820327,-0.02214542427678856,-0.021531040176928862,-0.0011433222109749064,0.021290123655138382,-0.00565472128980371,-0.0009139695196722641,-0.0030922077230148837
2024-04-26,0.005033127790481817,0.0026235949803470326,-0.027555083374931177,-0.007077098842246943,-0.022004955153635986,-0.01392589942042799,0.02188858497373869,-0.07812034188182526,0.0005228683221167874,0.009305323877920824
2024-04-29,0.004451438326146029,0.00554732345905995,-0.023183949664136838,-0.0128296157236919,0.0024999711698034943,0.020506947012889132,-0.024887719647620488,0.010064979901623028,0.0013060600287255753,0.004377095009094889
2024-04-30,-0.02132759942429885,-0.016446306439121816,-0.024788916623696644,-0.010830435575564401,-0.009975012957575635,-0.005687194510864191,0.0,-0.037608487731904394,-0.0013043564608888891,-0.015113689515763529
2024-05-01,0.0009433872863393589,-0.0038098707527910447,0.025959951963667294,0.010219045756123535,0.023929524662228863,0.009342184103235063,0.032008459272953926,0.04442217434809792,0.0018211711304283451,-0.002635970422939282
2024-05-02,0.013949075303047787,0.007648965569096777,0.043226214088989634,0.022398759540346536,0.00984004867638033,0.011522490869910973,0.011351948652184918,0.0015989522330861483,0.0032697797180811783,0.012459824402666575
2024-05-03,0.009760303495610856,0.007063717022009808,0.012127171852055696,0.01484095024858667,0.02801448411667229,0.010270681921014102,-0.010823773053890817,0.019157100489016976,0.00286788792037429,0.010908167388066436
2024-05-06,0.014820867476325716,0.01057380918670825,0.002995616980569382,-0.007660034199959753,-0.007108861392201793,-0.0025877661412234687,0.01985830901148411,0.011591504960809518,0.0,0.009038071441467288
2024-05-07,0.0025398464592638614,0.0004143279465047556,-0.016425984850099606,-0.0035087851172350693,-0.009546616561718069,0.009080832099295444,0.000993408460512768,0.004025929071914458,0.0001301448585462328,0.000274211299392757
2024-05-08,-0.0009952010524542088,0.00020695710023077574,0.0,0.003521140041006676,0.022032018002674292,0.002203913489695619,0.014291251646767256,0.022208552170518203,-0.0002601497924051843,-0.0005483437203960273
2024-05-09,0.010234581638307372,0.00880023209261438,0.021254922843530366,0.007719163254484185,0.0023950517300648233,0.02107381559220789,0.029354204823134555,-0.002715756012234616,0.00038984886593751433,0.00603408918244952
2024-05-10,-0.0038552501332893563,0.0014366448347422622,-0.011893001638998646,0.014623985229067715,0.003584147859152731,-0.005384054538527416,-0.01615966643897826,0.001815472758732506,-0.0009096109870149194,0.0012721606417847031
2024-05-13,-0.0006299723594282991,-0.002664432553350804,0.0015044680341376182,0.0034317890817137098,-0.004761837778716527,0.005773990710994603,0.01062795862061483,0.023859888280411523,-0.00039005173837303175,0.0006354496128988529
2024-05-14,0.008195223932637274,0.0034937203540368333,0.00400608936859137,-0.0034200521839699016,-0.007177055493325146,-0.007893824773312574,0.026003977150190094,0.02094392485294283,0.0013009983274849812,0.0055328176303317544
2024-05-15,0.009379307735250864,0.010649237705084191,0.01596021807304626,0.01647229352289581,0.014457875964764888,0.006148391580525381,0.05199387773131359,-0.04738513033016034,0.0025991460600047755,0.011455836277388665
2024-05-16,-0.009203603903581103,-0.0030394949543530725,0.016200196874445405,-0.0006752614451883687,-0.0011876010043011531,0.0,-0.004251416131361374,0.013042168312258573,-0.0005184604495692691,-0.0020511277436109365
2024-05-17,0.0009824705580503412,0.0017276870524232102,0.0009661542979881865,0.008108086413441518,0.010701547164921665,0.0020546699871430985,0.0007115351313329299,0.008682547532382179,-0.0005186235702930864,0.002323592858165302
2024-05-20,0.000624575941145844,0.00030421590899742945,-0.013513395508051307,-0.015415595704079799,-0.01647065779375423,-0.00036296543866176645,-0.026133320545654315,-0.0023745330845457158,-0.00012969670135232203,0.0006240225024647383
2024-05-21,0.0005350960068895017,0.0003042024445132352,0.002935233174636176,0.004084466802645403,0.0011961862021423464,0.009802301390705814,0.0023732218971266317,0.004760483323610343,0.0005189599876660456,0.00017812122250249196
2024-05-22,-0.010695225021271626,-0.0058803543955542326,-0.009268306938662763,-0.004067851797022404,-0.007168295718305351,-0.014201041646182633,-0.0072847581423454155,-0.006810765150092046,-0.0006484428851146751,-0.004721531703484549
2024-05-23,-0.011711741921326735,-0.012238815865886044,-0.058591641533446315,-0.02586782573418911,-0.01925419420759189,-0.026075774090488557,-0.027517883829939693,-0.02355399206806852,-0.0016872360781313711,-0.006623651018102139
2024-05-24,0.009845110019260694,0.008156966596758908,-0.027719769263210847,0.005590503622344256,0.0,0.0003743665922080197,0.01565751286203132,0.003053388522781475,0.000780122057171484,0.006487547915063674
2024-05-28,-0.004242715461608149,-0.0060425606515309704,-0.040344455347744,-0.009728974460080142,0.0,-0.0031817972593274346,0.019688006268503422,-0.0012175678139403345,-0.0007795139411520546,0.0002686596446397349
2024-05-29,-0.013597984998457213,-0.01102515288193251,-0.041479586782922406,-0.018947384965258607,-0.018404744845770593,-0.012955333952771708,-0.016393526524901003,-0.03779340525953834,-0.0009099655978266341,-0.01011371533562444
2024-05-30,0.008087515865732309,0.0019793961854901454,0.02046780325608477,0.010729584586621543,0.012500016124226132,0.013696093107475438,0.044629616552503304,0.023756731303451906,0.0018218011346600171,-0.0025316509403441323
2024-05-31,0.011942691606722233,0.010814150162542058,0.033237967334389884,0.023354570901134686,0.006172656268512933,0.025708437244609472,0.03545467806608382,0.03929456898995731,0.0018180642713381268,0.006889125454324185
2024-06-03,-0.009819811692295732,-0.0061721673373080765,-0.008319660318262034,-0.022129976667221607,-0.012269829897180395,-0.006769215214449065,-0.04211603570657174,-0.024114360512398236,0.0020556544833176815,0.0019805334731561874
2024-06-04,-0.014739306861072832,-0.0051754163166365386,-0.03691287203946214,-0.019802109748605412,-0.011180190549345714,0.005341857458573518,-0.05522790384877385,-0.016473371596680164,0.0012981562823490833,-0.0013477041597181882
2024-06-05,0.010804334849888964,0.006971193169325485,0.0017423412985555498,0.0,-0.0037687587974275516,-0.014107822582626661,0.032160515843982385,0.002171206302106654,0.0007778206912956165,0.011515942967792236
2024-06-06,-0.0034715123142329274,-0.0029964605296625146,0.003478272017304551,0.007215175813001684,0.010088324813777083,-0.007433481991929836,0.005560581625272842,0.02228404133096218,0.00025917740883274476,0.0009783413969051136
2024-06-07,-0.007242478987466439,-0.002176386069771996,0.0017331658586186016,-0.005014359276198421,-0.003745361778835221,-0.00842548617969019,-0.011612853191513506,-0.016045982406426185,-0.0034968297965837225,-0.004975949680786185
2024-06-10,0.0037861516432364795,0.005608720387097144,-0.040369253828732576,-0.0028797383761506312,-0.006265672425028068,0.001699385037286838,-0.01156290620105227,-0.005538470928485584,-0.0002600194972343095,0.0029469584495900314
2024-06-11,-0.007267654895423026,-0.004751183770539069,-0.0030047773428636404,-0.0036101920640739804,-0.005044129873770231,0.004335386375988071,-0.0075471539857410175,-0.0018564781515336692,0.001430056281373604,-0.002020194001298159
2024-06-12,0.014734447429176623,0.007264299754895953,0.027727496058435053,0.023913049920976315,0.01901149735430252,-0.003002925359864017,0.01977191189326266,0.030998141724406514,0.0024665602817599552,0.009626615649978909
2024-06-13,-0.008493098801653165,-0.002575670769011884,-0.004691940479141121,-0.018400608603072244,-0.018656803582356885,-0.0030119700812040184,0.0072706371053188334,-0.004509853239665684,0.0016835772129624171,-0.0031188843203338035
2024-06-14,-0.01703967928144723,-0.008263559163048106,-0.03771365316555808,-0.01586164680383184,-0.013941729848566786,-0.004154018311556595,-0.009439110789644656,-0.010570893457154895,-0.000258430968651413,-0.0018771714501052417
2024-06-17,0.010682071720240494,0.008957394368426908,0.030006076731289744,0.016117293622708972,0.017994869693695126,-0.0022753495628491383,0.040358640967905535,0.032051376848442725,-0.00142268424171077,0.006358586550731182
2024-06-18,0.0031520746615965045,0.0037164269515224113,0.0011891442094031923,0.007930858505393656,0.005050433650499508,0.003420653881185176,0.001975574136531044,0.0032533803959320373,0.0016835772129624171,0.004093649108218189
2024-06-20,0.0012016403106316353,0.00020563242030391393,0.01425158807946536,-0.004291833834648595,-0.00879387856236058,0.0013257663538808195,-0.02061298768266262,0.008549555754187699,-0.0005171773534565771,-0.0020385484731989534
2024-06-21,-0.002400180565229504,-0.0015425272230606968,-0.011709602149191034,-0.011494268151041598,0.00633714398606644,-0.0039719564395238605,-0.0010981160956492486,0.007015541797419367,0.0001295979255917512,-0.003996432003140926
2024-06-24,0.007772825826230623,0.004737484059206931,0.031990748377422884,0.029796383617699984,0.010075553982935803,0.013482719872156546,0.01575667613275855,0.015384579609851068,0.0001292655936746545,0.0008917055615069724
2024-06-25,-0.005876442137815241,-0.0032801086029624615,-0.02181392182385833,-0.008468573703811488,-0.012468844455398753,-0.0093686097407365,-0.0057720366613067675,0.01686678560059729,-0.0002588132701693002,0.003028918198687336
2024-06-26,-0.004618112962418985,-0.004833348630600698,0.030516328899378165,0.017081944555240147,0.02777777596810016,-0.0007566105716267923,0.0072569511127376085,0.005060452817545968,-0.0009053971960772955,-0.0011546043542657314
2024-06-27,0.005185205469989684,0.002331268764550698,0.025626447617746795,0.011896421628824205,0.008599545510729945,0.007950081263202513,0.008465389230323916,0.02069934764942083,0.000776818178851002,0.0014227684328858015
2024-06-28,0.005093620370053564,0.0025842918483425237,0.049416941286468674,0.024204727217677968,0.059683315635570944,-0.00525817456801736,0.029469610666908563,0.03480396230882743,-0.00025880853807258575,-0.0019535099614133022
2024-07-01,-0.009859055308617304,-0.006186217011030726,-0.008994755426067758,0.0054017628071518775,-0.017241401806292966,-0.004908492774062578,-0.0053781326045518885,0.0037077121443054306,-0.0010903290413312172,0.0016903617706782725
2024-07-02,0.0037222849256199897,0.003942293259871388,0.014415369410075707,0.020819328707934792,0.008187109163829254,0.0015177376216370941,0.0047094860378043,0.017678051239333747,0.0018193741753163017,0.005329049152556609
2024-07-03,0.0004636500651686859,0.0007233581040368975,-0.02578943392185662,-0.026315824877386595,-0.025522100232446276,-0.0062511704443236615,-0.0006943878344519705,-0.01944516478958236,0.0024647866958933395,0.007244542131328968
2024-07-05,-0.008062319410065633,-0.0011359527520723445,-0.029173621856832366,-0.017567476698923445,-0.02142839285548659,0.006862405574633801,-0.03735240125042183,0.005288227513307486,0.0023298056516196652,0.005701254198371197
2024-07-08,0.0025222957851540606,0.0021711325686442073,0.0,-0.0013755343347139348,0.020681252988670185,0.001514653501725416,0.004331424921896421,0.02104153675508935,0.0,0.0
2024-07-09,-0.004286604469528665,-0.0008253024531796882,0.017251237813036058,0.015151451135807292,0.014302783726252377,0.006427120633871963,0.012219229043768598,0.021895890798639517,-0.00025839349781908716,-0.0002617097173176486
2024-07-10,0.010294758926818304,0.008362577741513277,0.037198985389235384,0.015603845349400514,0.018801202276766293,0.008264419413063884,0.009231267016077238,0.03503915473920616,0.0006457843180871503,0.01020677976514528
2024-07-11,0.026308595505416088,0.007576532441760486,0.07383965774957435,0.02939212399941349,0.0449826907248827,0.0178837447900404,0.058751091942081723,0.036288305259014386,0.002710355403041431,-0.0038859950066102433
2024-07-12,0.01110206108473566,0.007417889058007221,0.000982288590226199,0.007138223451044645,0.011037429281199662,0.007503720753682108,0.0011629055612538686,0.01457106799063701,0.0018019151569328429,0.007282223004724253
2024-07-15,0.007498572291126049,0.0020173533478373695,0.038273042238588184,0.026417474309434086,0.03930143696882271,-0.016893749534942715,0.02787922491263961,0.04702345795915375,-0.0006420488575747951,-0.001032853733546335
