,Ticker,beta_2019,momentum_2019,beta_2020,momentum_2020,beta_2021,momentum_2021,beta_2022,momentum_2022,beta_2023,momentum_2023,beta_2024,momentum_2024
92,COST,0.710577769671756,0.455552366739687,0.5994373881046429,0.329450950820785,0.7675232815320443,0.4947073510179485,0.9148094024688177,-0.18908401823674104,0.8073999994624881,0.5006235534185859,0.8316254829219575,0.4256451164370396
93,CPB,0.3437930964927211,0.5815869455842926,0.38674233875075953,0.01948435380017055,0.06154722533275704,-0.08189663662589852,0.22962065857521516,0.33979786965693326,0.10705349021518411,-0.20682685586944316,-0.13883239393598498,-0.043538568732859995
94,CPRT,0.8115550804576888,0.9056208059732014,0.9844837466023022,0.35365849776835323,1.2389551989485872,0.2522171564054947,1.1595310271974502,-0.17128274033112456,1.0485756906437387,0.5945330533654183,0.8858119645041944,0.22353195373127743
95,CPRX,1.330010181344253,0.7393366155249372,1.4494864426914986,-0.09283817145976547,1.0941525537275518,0.9518413377700352,1.1672096365039164,1.6878612971679456,0.9397030734015694,-0.06921373405116948,1.150884528145016,0.23144353846935894
96,CPSH,0.9922194948137592,-0.1707317356833522,0.6074323787107996,1.9047619912629803,2.108515366881401,0.41391936561445175,1.4154348245419535,-0.3120204608259075,0.8507984969531919,-0.12313438578527114,-0.043604802804901026,-0.29741377494210386
97,CPSS,-0.16204283279138904,0.058103993372692564,0.17041010915467733,0.2264705762731165,0.6757937240856956,1.5847254834861282,1.7290798506872194,-0.23706895772115255,1.4705936653764384,0.09080322690520592,0.5029967257972544,0.17161710008313436
98,CRAI,0.5345846367188662,0.26030673437400664,1.045987815500535,-0.04756252302089825,1.105366173100956,0.8787871872142419,0.7039389630451096,0.31968549701300275,0.5569024415713845,-0.18537706655305253,1.1377162260834486,0.8904642336308335
99,CRESY,0.9324442224143737,-0.422025758883564,0.9018909059173804,-0.30983853313715726,1.390425399610609,0.08409104019629776,1.1221850007853935,0.4486362002138655,1.0395057833622252,0.8130795132592958,1.1840105295319414,0.5135627165882188
100,CREX,0.645786262719512,-0.40909093297456267,0.3253762499252643,-0.1312500186264508,1.435876197361577,-0.10967746632734998,0.8987430757127532,-0.5999999890382259,1.2403703644470185,0.33333328843341214,1.3980505681367696,0.1585903685195047
101,CRIS,1.1595365335723076,0.9024391151623403,0.4851917275066091,3.227026862067145,-0.1294943343934252,-0.4717608067454998,1.2124810579725338,-0.8927875227719956,0.9037017259621808,0.028225838083631327,0.4643653863071167,-0.7477911523687394
102,CRNT,1.1593286993342111,-0.467532466728222,1.0866238470798997,0.23981898743954844,1.375802421571678,-0.11986305955695953,0.8264171643681361,-0.3003663174809723,0.9005557202001037,0.0909091237491153,1.2765815236322129,1.19905217875609
103,CRVO,-0.012351872705462268,-0.8047619047619048,0.36833929165537244,0.7391304347826086,1.1390992626160166,-0.6309523809523809,0.7918998925217142,-0.6933333271681661,0.3919800696866789,-0.04744071205775291,0.9825538077908664,-0.7012499868869781
104,CRWS,-0.02040980461912428,0.13395321136825356,0.518851484333478,0.2473669512855936,0.12913741642507887,0.10889180510665386,0.168292980179513,-0.2286387333134191,0.1924302813975545,-0.028557489575851358,0.2917895211014009,-0.03340721731603935
105,CSCO,1.2918763225662395,0.13933783890277884,0.9850693069440146,-0.05673598231636101,0.8473074913107533,0.4776776961097726,0.8443236477121141,-0.2220494540883231,0.7529369974830407,0.08611974169325998,0.6801751568393823,0.20999113117560664
106,CSQ,0.9088175698916113,0.3733108222674324,1.1609207835591153,0.2609879121482406,0.8562465394636474,0.35684420788481375,1.0952570145870595,-0.24033129615115045,1.0924944390857774,0.2249301500399501,0.9379488759881669,0.2975013912435873
107,CTAS,0.9873563710330219,0.6178154632847379,1.207991473648291,0.3069615399529575,1.2598530993004762,0.2907690991482661,0.9492164190642712,0.0760466585457078,0.9424457597557162,0.3561233300950011,0.7684738061160618,0.2512812389807566
108,CTRN,0.9277067756713623,0.13601790915956413,1.5717347241191226,1.1539700027141127,1.7610696830245955,0.9689757959654186,1.697587645369859,-0.7023715951565651,1.5067681976190896,0.05404400920844887,1.4110185114152112,-0.055496312323683905
109,CVBF,0.9582307889079296,0.08583655360780829,0.9775151014429778,-0.06354893259260519,0.8488353111526674,0.13356116842766586,0.4089469723580667,0.23047423215369878,1.5101285224078056,-0.16884964810552883,1.2935345617001617,0.13135503807360593
110,CVGW,0.7404644822241372,0.29666595343524715,0.5209272406849925,-0.18223921023381284,0.6173904459319285,-0.36521351540482827,0.36402126882110364,-0.3048446759740644,0.8944812997533467,-0.04606680747835379,0.7462216319566455,-0.12272935249227135
111,CVLT,1.0512225979845435,-0.23154595325627658,0.7649423145600205,0.21769911474550097,1.3940238829802158,0.2688644819675903,0.9677210007552173,-0.09072493709144214,0.7469787880830087,0.24941321647263992,1.3472284029099595,0.9642717947721648
112,CVV,0.3846266049846056,-0.13672921926416992,0.7808900582254678,0.14596274050751612,1.3500042506291836,0.09660571616958569,0.8119691106162693,0.32451933437198255,0.8958817422598879,-0.21453901893457838,0.7276794111448005,-0.1494736922414679
113,CWST,0.5333266340117642,0.6543166525399366,0.9638067228932485,0.32832899158359563,0.8796076000725834,0.40423076479355213,0.6920294414866416,-0.051882891669075226,0.6420311053290795,0.08396756791071103,,
114,CYRX,1.5241339177061164,0.7180570220689495,0.7627484003280631,1.7192981788109845,1.7423314387285724,0.2514346869900983,2.1081832166968684,-0.6941114243993197,2.4782921691085997,-0.11079220991521277,1.7037666780926162,-0.49223804105672786
