portfolio,Ticker,beta_2023
central,AAPL,1.1045119563886672
central,ACGL,0.5811442108149683
central,ACWI,0.9263319766253646
central,ADI,1.2531587144883414
central,AMKR,1.7844378496797115
central,AROW,0.9554336869202049
central,ATLO,0.5877478484842774
central,BANF,1.1339708874921164
central,BANR,1.426388877009788
central,BELFB,1.3891701258464
central,BND,0.08305792827979196
central,CAC,0.9856320734401229
central,CDNS,1.2665988761520195
central,CENT,0.712386365016223
central,CHRW,0.8625640233051521
central,CME,0.31669084126135233
central,COLB,1.7758368490344156
central,CPB,0.10705274954973375
central,CTAS,0.9424444153591571
central,CVBF,1.5101317898577094
central,DSGX,0.8755921426490925
central,EGBN,1.620997100702855
central,ERIC,0.9018993077515959
central,EVRG,0.5945507053259349
central,EWBC,1.867642152232061
central,EXC,0.5358455601199982
central,EXTR,1.1666388678542416
central,FAD,1.1020953663249458
central,FEX,1.0137380384834873
central,FITB,1.6418613177633734
central,FNX,1.1848236706734778
central,FORM,1.6286532083874874
central,GLRE,0.39396569668515524
central,GNTX,0.9564292420684809
central,HBAN,1.496293247449219
central,HBNC,1.6054948067481043
central,HTBK,1.5407863873298149
central,HTLD,0.879806293480252
central,IBKR,0.7327119511086952
central,IGIB,0.1551481742920777
central,INDY,0.4307099955300656
central,KRNY,1.2091458904868995
central,LBTYA,0.9356424103943459
central,MANH,1.1836293597972667
central,MRVL,2.4330544946635553
central,MSEX,0.7889678708906556
central,MU,1.350181184292346
central,NICE,1.2416546860702005
central,NRIM,0.7607988170378875
central,NTRS,1.458188086781885
central,NWE,0.655748393895895
central,OCFC,1.7623952658474102
central,ODFL,1.3186250355525426
central,OSBC,1.2659749751984284
central,PAYX,0.9378131164896785
central,PDFS,1.2062682256435255
central,PFIS,1.0123468473670443
central,POWI,1.5349797410530575
central,QCOM,1.480616412444442
central,QQQ,1.2544314185103123
central,QTEC,1.531837743916694
central,RBCAA,0.8486895691016919
central,ROP,0.7626217296907614
central,RYAAY,0.9663613825392676
central,SATS,1.313226557012685
central,SBUX,0.9415164413265678
central,SCVL,1.0268753890568154
central,SFNC,1.5934010725041554
central,SIMO,1.0318710063856318
central,TER,1.6274335701022968
central,THRM,1.411973283581165
central,TLT,0.17924050348485152
central,TTWO,1.1626746222634643
central,UCTT,1.6828565994393054
central,VRSK,0.6616266374344235
central,VRSN,0.7953619753812466
central,WTW,0.5262382999231487
central,ZBRA,1.680717986030351
peripheral,AACG,0.21474182380858867
peripheral,ABVC,-0.3433956107117608
peripheral,AEHL,0.2145913999224878
peripheral,AIRT,0.49905819113172656
peripheral,AMTX,2.8751102329287357
peripheral,ANIX,0.9749123183254775
peripheral,ARKR,0.43734622704988974
peripheral,ARTW,0.5098866990422276
peripheral,AVBH,0.6420178314848676
peripheral,AWRE,1.175486455299433
peripheral,AZN,0.348085122559998
peripheral,BHRB,0.5194291589484235
peripheral,BMRA,0.28290685890212847
peripheral,BVFL,0.3012927079581481
peripheral,BYRN,0.4186440229764341
peripheral,CLWT,0.2161854216568236
peripheral,CPSH,0.8507984969531919
peripheral,CREX,1.2403703644470185
peripheral,CRVO,0.3919800696866789
peripheral,CRWS,0.19243141350548368
peripheral,CZFS,0.748359721696701
peripheral,DRS,0.791085164403413
peripheral,DXR,0.3371530534731106
peripheral,DYAI,0.8941721473280371
peripheral,EBMT,0.17904171806637256
peripheral,EDAP,0.7511752987603953
peripheral,ELTK,0.5659601018209589
peripheral,FIEE,1.047771301430787
peripheral,FKWL,0.06627420097106904
peripheral,FRAF,0.13603344451136196
peripheral,FTEK,0.7742020051929384
peripheral,GCBC,1.2127819746283568
peripheral,GREE,2.440836835993923
peripheral,HFBL,0.238254486670699
peripheral,HGBL,0.2588471898285576
peripheral,HNNA,0.2115266898952341
peripheral,HROW,0.5662511286064913
peripheral,IBIO,0.5603553403386375
peripheral,ICCC,0.24126263990271155
peripheral,INOD,3.1201258313130977
peripheral,INTZ,1.6804178854100167
peripheral,IPM,0.3411921262357275
peripheral,ISBA,0.3989963640844062
peripheral,KINS,0.7522296602064933
peripheral,KOSS,0.6674327592608336
peripheral,KRMD,0.8160350293018734
peripheral,LDWY,0.41062199784526976
peripheral,LFMD,1.4242929961793518
peripheral,LINK,0.5108173372218359
peripheral,LIXT,2.4977554594736704
peripheral,LOAN,0.2454913102051919
peripheral,MGYR,0.29468052466741224
peripheral,MNKD,1.2672476923943623
peripheral,MNSB,1.0599712382445787
peripheral,NAII,0.7031201579638028
peripheral,NECB,0.5958141892207779
peripheral,NOTV,2.5605027057539838
peripheral,OCC,0.17915165854487136
peripheral,OMEX,0.09975834272451296
peripheral,ORKA,0.10840503004742326
peripheral,PRPH,-0.0002822302413589147
peripheral,PSTV,1.1014261787478328
peripheral,RCAT,0.46606985950097696
peripheral,RIGL,1.4494597608542903
peripheral,SAVA,1.2374435034996059
peripheral,SBET,1.444255189536001
peripheral,SCWO,1.0033440115097418
peripheral,SFBC,0.13721624866143578
peripheral,SGLY,-0.2052513442865514
peripheral,SHIP,0.5893400787884976
peripheral,SLNH,1.801813548481939
peripheral,SMID,0.649650049674968
peripheral,SSKN,0.10525295232587117
peripheral,STRR,0.2699694619884019
peripheral,TATT,0.3947828614864469
peripheral,TAYD,0.07798714968540209
peripheral,TOMZ,0.6324075725541818
peripheral,UONE,0.9786132339927887
peripheral,VIRC,0.9671326164975101
peripheral,WFCF,0.08233537595254112
peripheral,WKSP,1.0549833216065112
peripheral,ZYXI,1.404346737726889
