Ticker,Country,Company,Sector,Industry,portfolio,year,mcap_2019,pe_2019,dy_2019,pscore_2019,azscore_2019,fcfyield_2019,roic_2019,rg_2019,ndebitda_2019,gpm_2019,epsdg_2019,beta_2019,momentum_2019,mcap_2019_cut,pe_2019_cut,dy_2019_cut,pscore_2019_cut,azscore_2019_cut,fcfyield_2019_cut,roic_2019_cut,rg_2019_cut,ndebitda_2019_cut,gpm_2019_cut,epsdg_2019_cut,beta_2019_cut,momentum_2019_cut,mcap_2020,pe_2020,dy_2020,pscore_2020,azscore_2020,fcfyield_2020,roic_2020,rg_2020,ndebitda_2020,gpm_2020,epsdg_2020,beta_2020,momentum_2020,mcap_2020_cut,pe_2020_cut,dy_2020_cut,pscore_2020_cut,azscore_2020_cut,fcfyield_2020_cut,roic_2020_cut,rg_2020_cut,ndebitda_2020_cut,gpm_2020_cut,epsdg_2020_cut,beta_2020_cut,momentum_2020_cut,mcap_2021,pe_2021,dy_2021,pscore_2021,azscore_2021,fcfyield_2021,roic_2021,rg_2021,ndebitda_2021,gpm_2021,epsdg_2021,beta_2021,momentum_2021,mcap_2021_cut,pe_2021_cut,dy_2021_cut,pscore_2021_cut,azscore_2021_cut,fcfyield_2021_cut,roic_2021_cut,rg_2021_cut,ndebitda_2021_cut,gpm_2021_cut,epsdg_2021_cut,beta_2021_cut,momentum_2021_cut,mcap_2022,pe_2022,dy_2022,pscore_2022,azscore_2022,fcfyield_2022,roic_2022,rg_2022,ndebitda_2022,gpm_2022,epsdg_2022,beta_2022,momentum_2022,mcap_2022_cut,pe_2022_cut,dy_2022_cut,pscore_2022_cut,azscore_2022_cut,fcfyield_2022_cut,roic_2022_cut,rg_2022_cut,ndebitda_2022_cut,gpm_2022_cut,epsdg_2022_cut,beta_2022_cut,momentum_2022_cut,mcap_2023,pe_2023,dy_2023,pscore_2023,azscore_2023,fcfyield_2023,roic_2023,rg_2023,ndebitda_2023,gpm_2023,epsdg_2023,beta_2023,momentum_2023,mcap_2023_cut,pe_2023_cut,dy_2023_cut,pscore_2023_cut,azscore_2023_cut,fcfyield_2023_cut,roic_2023_cut,rg_2023_cut,ndebitda_2023_cut,gpm_2023_cut,epsdg_2023_cut,beta_2023_cut,momentum_2023_cut,mcap_2024,pe_2024,dy_2024,pscore_2024,azscore_2024,fcfyield_2024,roic_2024,rg_2024,ndebitda_2024,gpm_2024,epsdg_2024,beta_2024,momentum_2024,mcap_2024_cut,pe_2024_cut,dy_2024_cut,pscore_2024_cut,azscore_2024_cut,fcfyield_2024_cut,roic_2024_cut,rg_2024_cut,ndebitda_2024_cut,gpm_2024_cut,epsdg_2024_cut,beta_2024_cut,momentum_2024_cut
BYRN,USA,Byrna Technologies Inc,Industrials,Aerospace & Defense,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,215857448.0,-14.24087392,0.0,5.0,15.94738559,0.006220266366,-0.4422208539,16.92076429,0.1721814143,0.4532196245,-0.7368421053,-0.0222725626116199,6.095238235802343,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CASY,USA,"Casey's General Stores, Inc",Consumer Cyclical,Specialty Retail,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,6616620660.0,21.20747694,0.008212123069,7.0,5.958812449,0.01167668788,0.08543090231,-0.0189902394,2.051380905,0.2337454835,0.2885662432,0.837757304378283,0.133545595250889,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOI,USA,Cogent Communications Holdings Inc,Communication Services,Telecom Services,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,2758037037.0,442.5503716,0.04704363087,3.0,0.2185128698,0.03066931234,0.06908855892,0.04017877578,5.374884019,0.614230166,-0.8395061728,0.7447729179400782,-0.0650187288832143,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCRN,USA,"Cross Country Healthcares, Inc",Healthcare,Medical Care Facilities,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,320925470.0,-24.69530628,0.0,5.0,4.370460491,0.07056844886,-0.03334886405,0.01726171943,2.951251545,0.2423814915,0.7820512821,1.1331897556032546,-0.2098654061857285,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CENT,USA,Central Garden & Pet Co,Consumer Defensive,Packaged Foods,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,1627915730.0,13.24734661,0.0,7.0,2.577618719,0.138379149,0.08096888793,0.1311362521,0.5599816754,0.2903191939,0.3664596273,0.7287572800976883,0.2416392745366629,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CENTA,USA,Central Garden & Pet Co,Consumer Defensive,Packaged Foods,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,1627915730.0,13.24734661,0.0,7.0,2.5990993,0.138379149,0.08096888793,0.1311362521,0.5599816754,0.2903191939,0.3664596273,0.7246664072736315,0.2414515582268346,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHRW,USA,"C.H. Robinson Worldwide, Inc",Industrials,Integrated Freight & Logistics,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,12626265960.0,25.12215892,0.01650287557,7.0,9.316086769,0.03499201334,0.1609871054,0.05863010098,1.528075665,0.0721529186,-0.1121718377,0.5424736839828713,0.2244384623672362,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLWT,Hong Kong,"Euro Tech Holdings Co., Ltd",Industrials,Pollution & Treatment Controls,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,11656497.0,14.37837479,0.1174824545,6.0,4.143894708,-0.1850416489,-0.08275693025,-0.2323122019,-5.270125224,0.2758853036,4.917322835,0.0172499539194408,0.78587344111349,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST,USA,Costco Wholesale Corp,Consumer Defensive,Discount Stores,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,166964028520.0,38.42303224,0.009618325152,8.0,9.151848651,0.03935124104,0.1334251181,0.0920610597,-0.2940356745,0.1308579344,0.09200968523,0.5994373881046429,0.329450950820785,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPB,USA,Campbells Co,Consumer Defensive,Packaged Foods,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,14650050000.0,9.19541769,0.0284566477,5.0,1.726828501,0.07327920781,0.0946491258,0.07203651166,3.883252259,0.3450696122,6.657142857,0.3867423387507595,0.0194843538001705,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPSH,USA,CPS Technologies Corporation,Technology,Electronic Components,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,37764565.0,33.41833075,0.0,2.0,9.969920182,0.0443172988,0.1388073905,-0.02775253915,0.02941946041,0.1997719883,2.407867495,0.6074323787107996,1.9047619912629803,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRVO,USA,CervoMed Inc,Healthcare,Biotechnology,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,254587480.0,-3.03599154,0.0,3.0,2.04818802,-0.3146977607,-0.5623579233,0.0,1.165530715,0.0,0.829480864,0.3683392916553724,0.7391304347826086,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRWS,USA,"Crown Crafts, Inc",Consumer Cyclical,"Furnishings, Fixtures & Appliances",peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,71935200.0,7.394028349,0.1193101449,3.0,2.180891702,0.1613407921,0.1284232448,-0.03908039958,0.7876864487,0.2941577198,0.3,0.518851484333478,0.2473669512855936,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVBF,USA,CVB Financial Corp,Financial,Banks - Regional,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,2635912500.0,14.97301577,0.03712389088,7.0,-0.4842665075,0.06801767847,0.06603479259,-0.05509931264,-6.166550573,0.921041028,-0.1216216216,0.9775151014429778,-0.0635489325926051,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVGW,USA,"Calavo Growers, Inc",Consumer Defensive,Food Distribution,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,1221898570.0,-86.53734459,0.01641461349,6.0,6.256432514,0.01487187391,0.06934730832,-0.1140731089,17.23014195,0.08485978944,-1.152777778,0.5209272406849925,-0.1822392102338128,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYRX,USA,CryoPort Inc,Industrials,Integrated Freight & Logistics,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,1922140714.0,-51.78469752,0.0,5.0,0.8005431891,-0.01449205067,-0.05766825376,1.318543398,-4.630754838,0.4617007218,-2.527272727,0.7627484003280631,1.7192981788109845,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERIC,Sweden,Telefonaktiebolaget L M Ericsson ADR,Technology,Communication Equipment,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,39769600000.0,20.95852505,0.0163638288,7.0,1.491933158,0.06669980139,0.1007787229,-0.0510722692,-0.1264570778,0.4064245457,6.278835386,0.9663959439109052,0.3373270821622487,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERIE,USA,Erie Indemnity Co,Financial,Insurance Brokers,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,12842347864.0,43.80493595,0.02124054632,6.0,11.54273112,0.02234303857,-0.430187789,0.02389337092,-0.1827589966,0.133316959,-0.07425742574,0.6871580563317169,0.5271113779002103,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESCA,USA,"Escalade, Inc",Consumer Cyclical,Leisure,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,293839600.0,11.506606,0.02501907428,8.0,4.71524501,-0.00945671412,0.1482768039,0.5157166516,0.7607698121,0.2734415255,2.64,1.1238368696348984,1.4274968000527606,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FKWL,USA,Franklin Wireless Corp,Technology,Communication Equipment,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,272168281.0,10.52312994,0.0,2.0,4.262530874,0.3644251454,0.2516519257,1.058529267,-3.298227211,0.1934732969,4.714285714,0.0116427286602337,8.48535565274197,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRAF,USA,Franklin Financial Services Corp,Financial,Banks - Regional,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,118823880.0,9.200758594,0.04437473778,6.0,-0.6142039548,0.05053081985,0.07092788075,-0.0491941113,-3.127606339,0.8564611663,-0.2016348774,1.060555375250659,-0.2476538167848793,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAIN,USA,Hain Celestial Group Inc,Consumer Defensive,Packaged Foods,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,4008214650.0,-40.60595694,0.0,4.0,0.2616225917,0.02764867139,0.02372037154,-0.02409144514,3.266678826,0.2267731241,0.5625,0.4231992189537594,0.5825396770132254,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFBL,USA,Home Federal Bancorp Inc (Louisiana),Financial,Banks - Regional,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,46482360.0,10.83351605,0.02738015758,8.0,-0.8403329928,-0.01846122709,0.07074994946,0.09010528235,-6.123809524,0.7054519609,-0.144,0.1390365124209223,-0.1670425895291337,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HTLD,USA,"Heartland Express, Inc",Industrials,Trucking,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,1450751200.0,20.80505607,0.004413752879,4.0,2.717790866,-0.01730134107,0.06707350204,0.08117590878,-0.5628213792,0.1708887243,-0.02247191011,0.7055287132031117,-0.1340627374493713,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBIO,USA,iBio Inc,Healthcare,Biotechnology,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,226315950.0,-31.72132733,0.0,4.0,-4.707479807,-0.02780425757,-0.1564318829,-0.1883052527,1.891795178,0.5708180708,-0.1421276596,-0.4423593035602535,2.6333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICUI,USA,"ICU Medical, Inc",Healthcare,Medical Instruments & Supplies,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,4536249010.0,51.62130114,0.0,6.0,2.267339642,0.02728649783,0.05544556186,0.003787687331,-1.769225221,0.3630964183,-0.1428571429,0.6045202698621185,0.1521388117445823,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMMR,USA,Immersion Corp,Technology,Software - Application,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,322656910.0,58.77447325,0.0,4.0,1.815846857,-7.87548096e-05,0.02463546175,-0.1528940561,-14.00626355,0.8298529025,1.296875,0.9150536968696422,0.5373712151768386,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCY,USA,Incyte Corp,Healthcare,Biotechnology,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,19118290980.0,-64.14670944,0.0,7.0,9.39759699,-0.01644760502,-0.0816017083,0.2352939814,8.222069492,0.9393876781,-1.663414634,0.6552502242746409,0.0103524412819726,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JBHT,USA,"J.B. Hunt Transport Services, Inc",Industrials,Integrated Freight & Logistics,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,14439942969.0,28.54329246,0.007908803056,7.0,4.553383908,0.02660734753,0.1077376192,0.0514240843,0.9086544505,0.1504555613,-0.006289308176,0.8507055495746544,0.1632719526691008,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JKHY,USA,"Jack Henry & Associates, Inc",Technology,Information Technology Services,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,12031463021.0,47.6327464,0.00901705425,8.0,12.47727173,0.02356658196,0.1532265036,0.09298437358,-0.3842321373,0.4057606447,0.09659090909,0.7525757009517321,0.0995954727306704,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMB,USA,Kimberly-Clark Corp,Consumer Defensive,Household & Personal Products,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,45599506000.0,19.53085927,0.03158702647,6.0,3.521247868,0.05468408718,0.2133135267,0.03739837398,2.05982906,0.3564263323,0.1009615385,0.5768312452634551,0.0094165881684713,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRNY,USA,Kearny Financial Corp,Financial,Banks - Regional,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,851906880.0,15.21991193,0.0352458973,6.0,-0.5619498688,0.01952763864,0.01931575034,0.008127132426,15.73319168,0.651871884,0.1956521739,0.8627640684737125,-0.196054372588896,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDWY,USA,Lendway Inc,Communication Services,Advertising Agencies,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,10195925.0,-2.209298834,0.001373099051,2.0,0.413836881,-0.1609468245,-0.5495787717,-0.1879412858,1.400511985,0.1633680357,0.1865443425,0.191503181526581,0.2632314581517618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LFMD,USA,LifeMD Inc,Healthcare,Health Information Services,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,159774655.0,-1.589456233,0.01383503515,4.0,-0.1071443535,-0.1344152218,-168.721831,1.991031535,0.1411634967,0.7623958979,-10.77777778,0.8159271698570469,9.769231164243816,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINK,USA,Interlink Electronics,Technology,Electronic Components,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,26404000.0,233.6637168,0.0,4.0,9.704067035,-0.001931525526,0.01172083111,-0.05708418891,-10.63931298,0.5239547038,1.36695279,0.1973251111163897,0.8075946564973615,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIXT,USA,Lixte Biotechnology Holdings Inc,Healthcare,Biotechnology,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,40449200.0,-10.94939125,0.0,2.0,0.8159416048,-0.05962252304,-0.6418818872,0.0,0.0,0.0,-0.3136363636,-0.103746379478488,-0.3941176545386221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MASI,USA,Masimo Corp,Healthcare,Medical Devices,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,14797936440.0,61.09191011,0.0,6.0,6.816894597,0.008937094706,0.1570030558,0.2195082941,-2.069890897,0.6496458862,0.2034883721,0.5347894432422492,0.6869717866359837,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MELI,USA,MercadoLibre Inc,Consumer Cyclical,Internet Retail,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,83539242752.0,-83326.12461,4.027548402e-05,4.0,3.419813321,0.01122590309,-0.0004522626668,0.7305995609,-0.5060682594,0.4300452944,0.9959773371,1.006637811221991,1.8072238721589609,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKTX,USA,MarketAxess Holdings Inc,Financial,Capital Markets,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,21378883199.0,71.19969483,0.004248822835,6.0,8.674488646,0.01683564264,0.2697320982,0.3476528888,-0.877866993,0.7417841466,0.4537037037,0.8112362051639497,0.4863321285112725,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNRO,USA,Monro Inc,Consumer Cyclical,Auto Parts,peripheral,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,1784922232.0,25.10180718,0.02040154609,4.0,1.445336922,0.04490949122,0.04614237427,0.04690267699,4.494390141,0.3793465147,-0.2827004219,0.9961282834217224,-0.3331600887015639,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
