,Ticker,Company,Sector,Industry,mcap_2019,mcap_2020,mcap_2021,mcap_2022,mcap_2023,mcap_2024,pe_2019,pe_2020,pe_2021,pe_2022,pe_2023,pe_2024,dy_2019,dy_2020,dy_2021,dy_2022,dy_2023,dy_2024,pscore_2019,pscore_2020,pscore_2021,pscore_2022,pscore_2023,pscore_2024,azscore_2019,azscore_2020,azscore_2021,azscore_2022,azscore_2023,azscore_2024,fcfyield_2019,fcfyield_2020,fcfyield_2021,fcfyield_2022,fcfyield_2023,fcfyield_2024,roic_2019,roic_2020,roic_2021,roic_2022,roic_2023,roic_2024,rg_2019,rg_2020,rg_2021,rg_2022,rg_2023,rg_2024,ndebitda_2019,ndebitda_2020,ndebitda_2021,ndebitda_2022,ndebitda_2023,ndebitda_2024,gpm_2019,gpm_2020,gpm_2021,gpm_2022,gpm_2023,gpm_2024,epsdg_2019,epsdg_2020,epsdg_2021,epsdg_2022,epsdg_2023,epsdg_2024,Country
0,AAPL,Apple Inc,Technology,Consumer Electronics,1280300057640,2223018730440,2890626871140,2064941499390,2986094670390,1280300057640,"18,28881556","33,93593425","25,91625351","24,44182353","27,79081179","37,28727842","0,01397136746","0,007227341517","0,005895871543","0,006083954603","0,005573960674","0,004358598337",8,8,8,8,8,8,"10,20399198","10,20399198","10,20399198","10,20399198","10,20399198","10,20399198","0,05828016558","0,03765598398","0,0378820037","0,04568520672","0,03694358068","0,03113076075","0,2157787371","0,2426948686","0,3892505618","0,4517476149","0,4338918292","0,4430708117","-0,02041077581","0,05512080377","0,3325938473","0,07793787604","-0,0280046053","0,02021994078","0,7232225751","1,040014811","0,8249577703","0,817452568","0,7468208552","0,6617803224","0,3781776811","0,3823324773","0,4177935963","0,4330963056","0,4413112958","0,4620634982","-0,003355704698","0,1043771044","0,7103658537","0,08912655971","0,003273322422","-0,008156606852",USA
1,ACIW,ACI Worldwide Inc,Technology,Software - Infrastructure,4394887310,4515179130,4000458900,2554771000,3326311800,4394887310,"65,63016127","61,56257514","31,88035855","18,39327036","27,32314643","26,95988445",0,0,0,0,0,0,8,8,8,8,8,8,"3,465646194","3,465646194","3,465646194","3,465646194","3,465646194","3,465646194","0,01921959298","0,06475746636","0,04298085806","0,03957324768","0,03937942081","0,06269971317","0,04265028558","0,04216533382","0,06223342597","0,05776871979","0,07282054329","0,1013200413","0,2461070728","0,02863241818","0,05893123968","0,03743110671","0,02157534174","0,09755682823","4,781041398","3,269478403","2,743012309","2,536512537","2,533106919","1,668455274","0,5092935355","0,5190848954","0,5338742651","0,5104645119","0,5048730568","0,5033626296","-0,03389830508","0,08771929825","0,7419354839","0,1481481481","-0,09677419355","0,7053571429",USA
2,ADBE,Adobe Inc,Technology,Software - Application,158968420000,239557480000,268219379999,154635535000,270259800000,158968420000,"50,99908358","43,62194487","60,98813978","33,75086207","51,56573139","41,48782428",0,0,0,0,0,0,6,6,6,6,6,6,"8,168164721","8,168164721","8,168164721","8,168164721","8,168164721","8,168164721","0,02715445195","0,02313343613","0,02343881685","0,04607551376","0,02480182212","0,03391824635","0,1914649386","0,2246077184","0,2403208212","0,2459868022","0,2457777625","0,254079938","0,2371303547","0,1518805739","0,2266863537","0,1153626861","0,1024082699","0,1079911381","0,3631574786","0,04555357497","0,1241947566","0,05627214741","-0,3932425488","-0,1956767626","0,8502662672","0,8661796705","0,8818498575","0,8770305578","0,8787160596","0,8903510811","0,1538461538","0,805","-0,07479224377","0,007984031936","0,1712871287","0,04480135249",USA
3,AEC,Anfield Energy Inc,Energy,Uranium,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,"-2,141653532","-5,2804459","5,380655245","-8,573584302",#ERROR!,#ERROR!,0,0,0,0,2,2,2,2,2,2,"0,3559777654","0,3559777654","0,3559777654","0,3559777654","0,3559777654","0,3559777654",#ERROR!,#ERROR!,"-0,2346239714","-0,2022218445","-0,1855857013","-0,08400907942",#ERROR!,#ERROR!,0,0,"-0,1504621431","-0,1453092086",#ERROR!,#ERROR!,0,0,0,0,#ERROR!,#ERROR!,"0,5555353925","0,5031814576","0,00689715593","-0,7498008629",#ERROR!,#ERROR!,0,0,0,0,#ERROR!,#ERROR!,0,"0,5",2,"-1,5",Canada
4,AGPU,Axe Compute Inc,Healthcare,Health Information Services,190515645,388164960,940115232,362530467,200495972,190515645,"-5,706911733","-4,962939875","-39,66669492","-13,189868","-14,16858995","-5,497758592",0,0,0,0,"0,000004007407258",0,3,3,3,3,3,3,"-235,1699233","-235,1699233","-235,1699233","-235,1699233","-235,1699233","-235,1699233","-0,07915188848","-0,09822702162","-0,01689195548","-0,03784213667","-0,06667699836","-0,1783728918","-1,31530498","-2,897326706","-0,4800387173","-1,186248141","-1,095485314","-5,60465301","-0,00006375495429","-0,112848505","0,1344819656","0,05967494439","0,08119649888","-0,002383736039","-0,4463939628","-0,4534716051","2,252303738","1,568740147","0,5055507697","-0,1363072342","0,6232479553","0,6428954732","0,6571895149","0,664483058","0,6257214948","0,491237621","0,1283354511","0,6774781341","0,8372881356","0,03055555556","0,5014326648","0,3563218391",USA
5,AIA,iShares Asia 50 ETF,Financial,Exchange Traded Fund,413795580,623487347,613919328,504138077,565283498,413795580,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,USA
6,ALDX,Aldeyra Therapeutics Inc,Healthcare,Biotechnology,169715265,313028042,233191444,407578142,207777788,169715265,"-2,589651306","-6,204623781","-3,741473741","-6,553928718","-5,510817737","-5,314618581",0,0,0,0,0,0,2,2,2,2,2,2,"-3,735740557","-3,735740557","-3,735740557","-3,735740557","-3,735740557","-3,735740557","-0,2856370578","-0,1609114474","-0,1969007063","-0,1393672845","-0,1465809767","-0,1455677485","-0,9826119366","-0,4573983542","-0,253705062","-0,3751222791","-0,3025334743","-0,6965416852",0,0,0,0,0,0,"0,4829547341","1,733471176","3,835977656","2,136363148","3,611809547","0,7307622759",0,0,0,0,0,0,"-0,251396648","0,5044642857","0,03603603604","0,009345794393","0,3962264151","-0,46875",USA
7,ALNT,Allient Inc,Technology,Electronic Components,687705750,731036548,530090230,545507510,484296479,687705750,"40,16592947","53,34542981","21,82827135","30,92442809","20,01254223","30,4818563","0,001711265734","0,001593862642","0,002606808958","0,002856373082","0,003786478841","0,00493615983",6,6,6,6,6,6,"4,143653355","4,143653355","4,143653355","4,143653355","4,143653355","4,143653355","0,02873756337","0,0212519599","0,0222196714","-0,01918009893","0,0693323768","0,08015217226","0,08011630254","0,05544656348","0,06556542813","0,04599702498","0,06765073737","0,04477517155","0,1946904649","-0,01183020556","0,1004161508","0,2465131494","0,1503932499","-0,08410497828","2,584116627","3,030095901","3,460072881","4,014069892","3,150913613","3,80101704","0,3033922239","0,2960915641","0,3000029739","0,312649606","0,3174424593","0,3126434049","0,06194690265","-0,2083333333","0,7473684211","-0,343373494","0,3577981651","-0,4662162162",USA
8,ALRM,Alarm.com Holdings Inc,Technology,Software - Application,2093737528,5127177210,4257986040,2463201286,3219268109,2093737528,"38,87331368","65,04452534","80,93271154","43,84873722","39,72296324","24,3177285",0,0,0,0,0,0,6,6,6,6,6,6,"2,684897657",#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,"0,01335366174","0,0161124461","0,02074329741","0,01144007861","0,0378315803","0,06503172487","0,0932201401","0,08265053168","0,05532040679","0,04263948207","0,04300359002","0,05049758089","0,1946971895","0,2301921121","0,2119180651","0,1249584429","0,04643354353","0,06594781338","-0,1272642572","-0,8617373468","-2,360468287","-0,9003854975","-1,175972485","-0,8354262717","0,6345292149","0,6319953139","0,591573216","0,5934041414","0,6312060357","0,6529691103","1,465116279","0,4433962264","-0,339869281","0,05940594059","0,4299065421","0,4967320261",USA
9,AMCX,AMC Networks Inc,Communication Services,Entertainment,2191341500,1499836100,1473343200,678949760,825839290,2191341500,"5,834899313","7,604175032","5,821772255","89,00782855","3,822027485","-1,941928792",0,0,0,0,0,0,5,5,5,5,5,5,"1,849848929","1,849848929","1,849848929","1,849848929","1,849848929","1,849848929","0,1766336839","0,3847680385","0,06916245936","0,2035165269","0,2048695672","0,7520181335","0,1073941917","0,0631697828","0,07694443201","-0,007058489158","0,06402684309","-0,01070417236","0,02974229869","-0,08017622988","0,09330589892","0,006153155308","-0,1242249023","-0,1071446087","1,468131892","1,468727256","1,416958895","1,630050385","1,307606193","1,683784463","0,5075728984","0,5020913293","0,534676606","0,5104537476","0,5104866482","0,5322403455","-0,1188903567","-0,3043478261","0,2435344828","-0,9705372617","27,82352941","-1,918367347",USA
