portfolio,Ticker,beta_2019
central medium,VIOT,1.1009153790066117
central medium,VIVS,1.5602205712414916
central medium,VNOM,1.148246028105943
central medium,VSTM,1.3644489200880683
central medium,VUZI,1.0100435534923733
central medium,WFCF,-0.12818631630774296
central medium,XBIT,0.8931861909440103
central medium,XWIN,0.3008714984839853
central medium,XXII,1.2078400387022057
central medium,ZBRA,1.5943453925542372
central medium,ZKIN,1.0855941199144257
central medium,ZYXI,0.6982266449273868
central slow,AACG,0.005359530948187601
central slow,AAOI,1.8365077329153952
central slow,ACIW,1.5400266156455689
central slow,ADBE,1.3389406583887744
central slow,ADI,1.602092031107814
central slow,AFYA,0.5323844563733999
central slow,AGPU,0.8950679222687048
central slow,AIHS,0.6224185786806511
central slow,AMBA,1.809055047723296
central slow,AMRX,2.2482435090311426
central slow,AMSF,0.6054947136772205
central slow,AMZN,1.32709992492725
central slow,AREC,0.546011076827168
central slow,ASYS,0.9846273977220033
central slow,AVGO,1.4502245015315447
central slow,AZN,0.48988667569332583
central slow,BANX,-0.001640072285769809
central slow,BATRK,0.5649506163690082
central slow,BCYC,0.9516673050959361
central slow,BDRX,0.26123690485304524
central slow,BELFB,2.0697666172792344
central slow,BHF,2.0817315244766097
central slow,BIOX,0.8901469639035927
central slow,BKR,1.1645102614872358
central slow,BSET,1.1070891454640825
central slow,BTAI,1.350279479689575
central slow,BVFL,0.10908295867523046
central slow,CCOI,0.8808263150482936
central slow,CCRN,0.9444343747937709
central slow,CDXS,1.5102925981484274
central slow,CELH,1.3257575779762
central slow,CFFI,1.031130157255109
central slow,CGBD,0.5033918499910883
central slow,CHMG,1.0523086015483147
central slow,CLNE,1.5787900982582226
central slow,CNOB,1.0036353012762336
central slow,CODA,1.487999126900203
central slow,CODX,1.4145581452750209
central slow,CPRT,0.8115550804576888
central slow,CTRN,0.9277070480834385
central slow,CVGW,0.7404665538876213
central slow,CVLT,1.0512225979845435
central slow,DOCU,1.6600028949331926
central slow,DRIO,-0.641829304344082
central slow,DSGX,1.0376809041792814
central slow,DTSS,1.8378439570346778
central slow,DXPE,1.5148414204397194
central slow,EDAP,0.05143661910950272
central slow,EGBN,0.899765417304864
central slow,ENTA,1.3118484358967235
central slow,ESCA,1.0047393300322394
central slow,ETON,0.23028492788285707
central slow,EXC,0.29759124696295336
central slow,EXTR,1.587521533991759
central slow,FCA,0.7997428024226613
central slow,FITB,1.0790508098099618
central slow,FLWS,1.0360301569335726
central slow,FTAI,0.5387649766936078
central slow,FTDR,1.0981724942743623
central slow,FTEK,0.9172105980778489
central slow,GLDD,0.8194856273630307
central slow,GLRE,0.9368732632038452
central slow,GMAB,0.531314068759265
central slow,GNOM,1.1521930452806404
central slow,GNSS,0.6717361876551033
central slow,GRCE,1.4094169029795631
central slow,HAS,1.284440476036828
central slow,HCSG,0.9541968891831585
central slow,HIMX,1.2434944346744388
central slow,HQY,1.7863632151766529
central slow,IBKR,1.1151346894825533
central slow,ICLN,0.7759265722334274
central slow,IMMR,0.8425100759992004
central slow,IMTE,-0.28653934213731524
central slow,INCY,0.8666016691523499
central slow,IRTC,1.7732748982656024
central slow,JBLU,0.8582151960410533
central slow,JOYY,1.8853966688407346
central slow,KINS,0.32269425629075343
central slow,KRMD,-0.2340326225640403
central slow,KRNT,0.9698768548638752
central slow,KRUS,0.5148254912995127
central slow,LBTYA,0.917316877637945
central slow,LDWY,0.883739842153692
central slow,LFWD,1.1435148488337428
central slow,LGIH,0.9617698797097529
central slow,LGO,0.9557568798096696
central slow,LTRX,0.6332182607295208
central slow,LWLG,0.1918028318125446
central slow,MAAS,0.4646596331226121
central slow,MBAI,0.2945677476693219
central slow,MELI,1.6767330666470261
central slow,MEOH,1.7599194383928345
central slow,MOMO,1.9350722937216833
central slow,MRVL,1.674719912089946
central slow,NBN,0.4745104657201427
central slow,NCMI,0.8445701977306341
central slow,NFTY,0.3054149777400284
central slow,NVEC,0.7947482981638893
central slow,NWSA,1.0270400492740677
central slow,NXST,1.1867385682612772
central slow,OFLX,0.8635941016888323
central slow,PCAR,1.1957981623102687
central slow,PENG,1.8493262840227325
central slow,PLMR,0.8719186207897744
central slow,POWW,0.8844778102666576
central slow,PPC,0.7603101073125778
central slow,PRDO,0.7960187242281204
central slow,PTC,1.5362337254794596
central slow,PYPL,1.3106185177995655
central slow,QCOM,1.2372520019256688
central slow,QNCX,0.5905196855190222
central slow,QVCGA,1.3943741387987496
central slow,RARE,1.9259651040218637
central slow,RCKY,0.8417452546519261
central slow,RGLD,-0.228944709294782
central slow,RNRG,0.5132673762742547
central slow,RRBI,0.08417935485855045
central slow,SATS,0.7533771331141994
central slow,SKYE,1.3077952638923416
central slow,SLE,1.1835665535575224
central slow,SLNH,0.7225358026376502
central slow,SMPL,0.758393256610028
central slow,SPFI,0.490510190229203
central slow,SPNS,0.4925340844303762
central slow,STGW,0.657711140771923
central slow,STRT,0.31057340054990307
central slow,TACT,0.20619584646662922
central slow,TBCH,1.83561840388062
central slow,THRM,1.3375952025383242
central slow,TLPH,0.9445203015479623
central slow,TOUR,1.0034203121083882
central slow,UCTT,2.0963152342493516
central slow,UNB,1.0645387820219725
central slow,UPBD,0.5221421945081558
central slow,VALU,0.9344358856877336
central slow,VNET,0.6926387418375313
central slow,VRA,1.164705020614627
central slow,VRRM,0.6447082776198225
central slow,VRSK,0.7696059629335398
central slow,VSEC,1.3947533314652734
central slow,VTGN,1.7680404907660747
central slow,XENE,1.2613189535338498
central slow,ZTEK,1.5412403329247906
central slow,ZUMZ,1.4837668051812885
