portfolio,Ticker,momentum12mo_2019
peripheral medium,ATLO,0.14321101336140796
peripheral medium,BILI,0.2762166308771894
peripheral medium,BND,0.08833926559897698
peripheral medium,BWFG,0.023327770057716357
peripheral medium,CACC,0.15865982621864072
peripheral medium,CBRL,0.009221665671731216
peripheral medium,CDNA,-0.14200476457824374
peripheral medium,CHGX,0.3307359031816246
peripheral medium,CHI,0.35984575644637573
peripheral medium,CLBK,0.10791370675743428
peripheral medium,CMCO,0.33647608054201017
peripheral medium,COLM,0.20334716471526826
peripheral medium,COST,0.4570069244213997
peripheral medium,CSCO,0.1381261176459294
peripheral medium,CSQ,0.3887099764860824
peripheral medium,CTAS,0.617327875012698
peripheral medium,CVBF,0.10191343172794709
peripheral medium,EBMT,0.3240633282474399
peripheral medium,ECOW,
peripheral medium,EEFT,0.5389724729977328
peripheral medium,EMCB,0.13430758804652898
peripheral medium,EVRG,0.1837988717946737
peripheral medium,EWBC,0.14342997598797425
peripheral medium,FCVT,0.22304550738107842
peripheral medium,FDTS,0.1869662003320598
peripheral medium,FGM,0.20765973163095808
peripheral medium,FGNX,0.3731343283582089
peripheral medium,FID,0.2081454579329458
peripheral medium,FIXD,0.09287295705450482
peripheral medium,FLN,0.27192275477779226
peripheral medium,FMB,0.08262704462351822
peripheral medium,FNX,0.26967869233837516
peripheral medium,FOXA,
peripheral medium,FSFG,0.3059410681517998
peripheral medium,FTXH,0.2213603467454892
peripheral medium,FYC,0.167918802814351
peripheral medium,GAIA,-0.228764475299144
peripheral medium,GCBC,-0.06142859273945833
peripheral medium,GNTX,0.4629480899013647
peripheral medium,HBT,
peripheral medium,HERZ,0.4715441478514264
peripheral medium,HGBL,1.177777877854715
peripheral medium,HNDL,0.1752308034788539
peripheral medium,HST,0.1664639789973965
peripheral medium,HTBK,0.17608556201316716
peripheral medium,HTLD,0.1549357485112024
peripheral medium,HURN,0.33931006395323804
peripheral medium,HYLS,0.146613694122681
peripheral medium,ICCC,-0.2695035523352778
peripheral medium,IEUS,0.2971878026290986
peripheral medium,ILLR,
peripheral medium,ISBA,0.12682634942645743
peripheral medium,ISHP,0.19743329611066973
peripheral medium,KBWB,0.3590410389183134
peripheral medium,KBWD,0.20733798541473059
peripheral medium,KRMA,0.30074071468012287
peripheral medium,LFUS,0.1273648288538154
peripheral medium,LVHD,0.22915008029746753
peripheral medium,MBUU,0.17672418565255055
peripheral medium,MCRI,0.2729418133046242
peripheral medium,MDLZ,0.40423833923094654
peripheral medium,MNKD,0.21698116178230942
peripheral medium,MNSB,0.3481828436380521
peripheral medium,MNST,0.291141764749284
peripheral medium,MPB,0.29178592529223835
peripheral medium,NDSN,0.3787948261764018
peripheral medium,NWBI,0.023580183670976362
peripheral medium,NWE,0.24501030602020912
peripheral medium,NZAC,0.2824079100456378
peripheral medium,ODFL,0.5435635390299294
peripheral medium,ORKA,-0.0387206507915232
peripheral medium,OSBC,0.039324595434578
peripheral medium,OSW,0.6823176743880792
peripheral medium,OVLY,0.079008578320241
peripheral medium,OXLC,-0.00978202215189894
peripheral medium,PDBC,0.11439982016827499
peripheral medium,PENN,0.35740836800342124
peripheral medium,PEP,0.27375946726172495
peripheral medium,PFIS,0.1781644731030827
peripheral medium,PGJ,0.32157633167403654
peripheral medium,PHO,0.3757159205061724
peripheral medium,PPH,0.19392285066756365
peripheral medium,PSCH,0.2017110524191874
peripheral medium,PTNQ,0.24001014456623193
peripheral medium,QQQ,0.38961567281803755
peripheral medium,QTEC,0.48220854445200545
peripheral medium,RBCAA,0.2371124451796185
peripheral medium,RGEN,0.7538869369768488
peripheral medium,RMNI,-0.24660193347742143
peripheral medium,ROAD,0.9105323878817047
peripheral medium,ROST,0.4133888973976916
peripheral medium,SAFT,0.17217710020766996
peripheral medium,SBUX,0.39085268764675174
peripheral medium,SCVL,0.12392172491438957
peripheral medium,SIMO,0.5183827499456606
peripheral medium,SQQQ,-0.6591922811027324
peripheral medium,STRR,-0.11481482894332318
peripheral medium,TAYD,-0.13711001924887423
peripheral medium,TCBK,0.23386575845633084
peripheral medium,TLT,0.14118462248357333
peripheral medium,TTWO,0.18933356714133853
peripheral medium,UAL,0.052072050712464124
peripheral medium,USTB,0.05101133003765068
peripheral medium,VCSH,0.07020198110050857
peripheral medium,VRSN,0.29934580470422323
peripheral medium,VSMV,0.26790966141938144
peripheral medium,VTHR,0.3081643429609513
peripheral medium,WHF,0.20829306542414305
peripheral medium,WINA,0.25376069709140037
peripheral medium,WVVI,0.0058055098154059515
peripheral medium,XRAY,0.5314322643073246
peripheral medium,YLDE,0.3245885793834322
peripheral slow,AAPL,0.8895787497006418
peripheral slow,ACGL,0.6051647031922405
peripheral slow,ACIC,-0.22767084575966134
peripheral slow,ACNT,-0.22182039007406118
peripheral slow,ACWI,0.2658966082580385
peripheral slow,AEC,-0.4
peripheral slow,AGNC,0.13306242355154563
peripheral slow,AIFU,0.23457563501084056
peripheral slow,ALRS,0.21986750326839521
peripheral slow,AMGN,0.2760110079724931
peripheral slow,AMKR,0.9817070136348369
peripheral slow,AMTX,0.36738054767536976
peripheral slow,APRE,
peripheral slow,ARKR,0.28682656576245225
peripheral slow,ARTL,
peripheral slow,ASRV,0.06638570125999843
peripheral slow,ATOS,0.5392157131626758
peripheral slow,AVAV,-0.09139066296802889
peripheral slow,AVBH,0.1785714285714286
peripheral slow,AWRE,-0.06925207957474577
peripheral slow,BANF,0.27926383066120364
peripheral slow,BANR,0.08975464674965195
peripheral slow,BGRN,0.09702803481562872
peripheral slow,BHRB,-0.21479696123691394
peripheral slow,BLMN,0.2583739414951989
peripheral slow,CAC,0.3179421834486411
peripheral slow,CASY,0.25115604355528753
peripheral slow,CCEC,0.020686954581336847
peripheral slow,CDC,0.19645532153592504
peripheral slow,CDNS,0.5952162221845354
peripheral slow,CME,0.09666100978333159
peripheral slow,CPSS,0.11960129443070833
peripheral slow,CRAI,0.30417082170444365
peripheral slow,CRIS,1.4637680818893863
peripheral slow,CWST,0.6156545857876752
peripheral slow,CXDO,1.125000105374852
peripheral slow,CZFS,0.14089290260316822
peripheral slow,DRS,1.011627991626293
peripheral slow,DSGR,0.6487341090246501
peripheral slow,DWSH,-0.2526585840484957
peripheral slow,DYAI,1.7407406706588535
peripheral slow,EMXC,0.1579410950838569
peripheral slow,ERIE,0.27075317257287757
peripheral slow,FAD,0.2666450171109831
peripheral slow,FANG,0.009166733689690787
peripheral slow,FBNC,0.24003970021246324
peripheral slow,FNK,0.20563880523392486
peripheral slow,FPA,0.08911673786165153
peripheral slow,FRAF,0.26801870634513913
peripheral slow,FRSX,-0.37311634339172883
peripheral slow,FSCS,0.27994241447833557
peripheral slow,FTXL,0.6177644498021393
peripheral slow,GBLI,-0.1536743492298137
peripheral slow,GLDI,0.14392877936139503
peripheral slow,HLNE,0.6425273404823084
peripheral slow,HTHT,0.3995806600888385
peripheral slow,IGIB,0.1459737689770122
peripheral slow,ILPT,0.2150751048159405
peripheral slow,INDY,0.09991000912147063
peripheral slow,INOD,-0.24000000953674316
peripheral slow,IPKW,0.20254827556911414
peripheral slow,JKHY,0.16440609372274118
peripheral slow,KBWY,0.23363207464659563
peripheral slow,KDP,0.15426109231179108
peripheral slow,KIDS,0.347190373839227
peripheral slow,KMDA,0.3659998873811787
peripheral slow,LAUR,0.15551194632208487
peripheral slow,LKQ,0.5044248627487637
peripheral slow,LMFA,-0.3432203672928301
peripheral slow,MGNX,-0.1433070647368403
peripheral slow,MSEX,0.2112403405348786
peripheral slow,NECB,0.09719226198416542
peripheral slow,NICE,0.43378611227386354
peripheral slow,NSIT,0.7249079979270514
peripheral slow,NWS,0.27444220699332655
peripheral slow,OCUL,-0.0075376812175881325
peripheral slow,OXSQ,-0.043176993773840655
peripheral slow,PAA,-0.022815397936177928
peripheral slow,PAYX,0.34526347109837086
peripheral slow,PCYO,0.2678751022822876
peripheral slow,PIE,0.26112951023073405
peripheral slow,PLAB,0.6280991458703933
peripheral slow,PLCE,-0.2865343706502814
peripheral slow,PLXS,0.506264676651395
