portfolio,Ticker,momentum12mo_2019
peripheral,CRWS,0.24524889679232542
peripheral,CYRX,0.47506807358561587
peripheral,CZFS,0.14089290260316822
peripheral,DRS,1.0813955680578355
peripheral,DXR,0.18048786955316753
peripheral,DYAI,1.7407406706588535
peripheral,FIEE,-0.17333333333333334
peripheral,FKWL,-0.07488990794225125
peripheral,FLNT,-0.3333333627677253
peripheral,FRAF,0.2578587933305174
peripheral,GCBC,-0.06403660404678468
peripheral,GMAB,0.34142639573633793
peripheral,HFBL,0.2631586905138763
peripheral,HGBL,1.0
peripheral,HNNA,0.05343232125163899
peripheral,HROW,0.3514938453229106
peripheral,IBIO,-0.6666666666666667
peripheral,ICCC,-0.30496454428369657
peripheral,INTZ,0.42782161954230435
peripheral,IPM,-0.768888897365994
peripheral,ISBA,0.1268264682916891
peripheral,KINS,-0.5596332554349849
peripheral,KOSS,-0.21989526933217396
peripheral,KRMD,2.9181819672755323
peripheral,LDWY,-0.48747652162113875
peripheral,LFMD,-0.07142858967489152
peripheral,LFVN,0.18574683098807632
peripheral,LINK,1.261905420293052
peripheral,LIXT,-0.26881720797654574
peripheral,LOAN,0.19600248898944916
peripheral,LTRX,0.2108843107116276
peripheral,LWLG,-0.014084494035883521
peripheral,MGYR,0.021224443935204063
peripheral,MNSB,0.33939022138400476
peripheral,MPB,0.2693595950573111
peripheral,NAII,-0.21668363489039344
peripheral,NECB,0.07078683091420923
peripheral,NOTV,2.8503936534850602
peripheral,OCC,-0.13123359777145582
peripheral,ORKA,-0.048821504093667145
peripheral,ORMP,0.6533333742526157
peripheral,OVBC,0.14461914737519987
peripheral,OVLY,0.07734536292964767
peripheral,PEBK,0.3308094896522409
peripheral,PRPH,-0.21118037901635833
peripheral,PRTS,1.3296701367703858
peripheral,RCAT,-0.32083336230781223
peripheral,SBET,-0.42045452985553355
peripheral,SCWO,0.7999999523162842
peripheral,SFBC,0.12043235669021968
peripheral,SGLY,-0.38961038961038963
peripheral,SHIP,-0.9293333490608301
peripheral,SLNH,0.0980006472857291
peripheral,SMID,-0.18983226262057706
peripheral,TAYD,-0.12479477994083144
peripheral,TOMZ,-0.08333331781129005
peripheral,UNB,-0.22622860386533072
peripheral,VIRC,0.07250027852228058
peripheral,WFCF,-0.14572858635676866
peripheral,WKSP,-0.5399999936421712
peripheral,WVVI,0.01306243168823129
peripheral,ZYXI,1.7074827232306693
